,awsOrigin,domain,state,lat,lng,locationVerified,httpResponseCode,contentLength,facebookUrl,siteName,twitterUsername,itunesAppStoreUrl,twitterAccountCreatedAt,twitterUserId,twitterFollowers,twitterFollowing,twitterTweets,siteOperator,Twittersuspended?
599,34.236.176.60,jocotoday.com,KS,38.85,-94.85,0,200,-1,,Joco Today,,,,,,,,Metric Media,
600,3.82.80.110,kcreporter.com,MO,39.1,-94.58,0,200,57495,,KC Reporter,,,,,,,,Metric Media,
601,3.82.80.110,lawrencereporter.com,KS,38.97,-95.24,0,200,48406,,Lawrence Reporter,,,,,,,,Metric Media,
602,3.82.80.110,minneapolisreview.com,MN,44.98,-93.27,0,200,-1,https://business.facebook.com/Minneapolis-Review-102334997858514/?business_id=898179107217559,Minneapolis Review,,,,,,,,Metric Media,
603,3.82.80.110,minnesotastatewire.com,MN,46.73,-94.69,0,200,67100,,Minnesota State Wire,,,,,,,,Metric Media,
604,34.236.176.60,nckansasnews.com,KS,39.12,-94.63,0,200,-1,,NC Kansas News,,,,,,,,Metric Media,
605,3.82.80.110,ncminnesotanews.com,MN,46.73,-94.69,1,200,-1,https://business.facebook.com/NC-Minnesota-News-100963467997125/?business_id=898179107217559,NC Minnesota News,,,,,,,,Metric Media,
606,34.236.176.60,ncoklahomanews.com,OK,35.47,-97.52,0,200,-1,,NC Oklahoma News,,,,,,,,Metric Media,
607,34.236.176.60,ndnorthnews.com,ND,47.55,-101,0,200,-1,,ND North News,,,,,,,,Metric Media,
608,34.236.176.60,neiowanews.com,IA,41.88,-93.1,0,200,-1,https://www.facebook.com/NE-Iowa-News-115073833239021/,NE Iowa News,,,,,,,,Metric Media,
609,34.236.176.60,nekansascitynews.com,MO,39.1,-94.58,0,200,55947,,NE Kansas City News,,,,,,,,Metric Media,
610,34.236.176.60,nekansasnews.com,KS,39.12,-94.63,0,200,53468,,NE Kansas News,,,,,,,,Metric Media,
611,34.236.176.60,nemissourinews.com,MO,37.96,-91.83,0,200,-1,,NE Missouri News,,,,,,,,Metric Media,
612,3.82.80.110,nenebraskanews.com,NE,41.49,-99.9,0,200,-1,,NE Nebraska News,,,,,,,,Metric Media,
613,3.82.80.110,nenorthdakotanews.com,ND,47.55,-101,0,200,43836,,NE North Dakota News,,,,,,,,Metric Media,
614,3.82.80.110,neoklahomanews.com,OK,35.47,-97.52,0,200,-1,,NE Oklahoma News,,,,,,,,Metric Media,
615,34.236.176.60,nepanhandlenews.com,NE,42,-103,0,200,-1,,Nebraska Panhandle News,,,,,,,,Metric Media,
616,3.82.80.110,nesdnews.com,SD,45.46,-98.47,0,200,-1,,Northeast South Dakota News,,,,,,,,Metric Media,
617,34.236.176.60,northdsmnews.com,IA,41.59,-93.62,0,200,-1,https://www.facebook.com/North-DSM-News-102122281204867/,North DSM News,,,,,,,,Metric Media,
618,3.82.80.110,northhennepinnews.com,MN,45.02,-93.51,0,200,69948,https://business.facebook.com/North-Hennepin-News-111056933643780/?business_id=898179107217559,North Hennepin News,,,,,,,,Metric Media,
619,34.236.176.60,northiowareporter.com,IA,41.88,-93.1,0,200,-1,https://www.facebook.com/North-Iowa-Reporter-109005527181560/,North Iowa Reporter,,,,,,,,Metric Media,
620,34.236.176.60,northokcnews.com,OK,35.47,-97.52,0,200,46445,,North OKC News,,,,,,,,Metric Media,
621,34.236.176.60,northomahatimes.com,NE,41.26,-95.93,0,200,52278,,North Omaha Times,,,,,,,,Metric Media,
622,3.82.80.110,northramseynews.com,MN,45.26,-93.45,1,200,71254,https://business.facebook.com/North-Ramsey-News-102264164531959/?business_id=898179107217559,North Ramsey News,,,,,,,,Metric Media,
623,3.82.80.110,northstlnews.com,MO,38.63,-90.2,0,200,-1,,North STL News,,,,,,,,Metric Media,
624,34.236.176.60,northtulsatoday.com,OK,36.15,-95.99,0,200,-1,,North Tulsa Today,,,,,,,,Metric Media,
625,3.82.80.110,northwichitanews.com,KS,37.69,-97.33,0,200,-1,,North Wichita News,,,,,,,,Metric Media,
626,34.236.176.60,nwiowanews.com,IA,41.88,-93.1,0,200,-1,https://www.facebook.com/NW-Iowa-News-111152886960129/,NW Iowa News,,,,,,,,Metric Media,
627,3.82.80.110,nwkansasnews.com,KS,39.12,-94.63,0,200,-1,,NW Kansas News,,,,,,,,Metric Media,
628,3.82.80.110,nwminnesotanews.com,MN,46.73,-94.69,1,200,69223,https://business.facebook.com/NW-Minnesota-News-104290047660202/?business_id=898179107217559,NW Minnesota News,,,,,,,,Metric Media,
629,34.236.176.60,nwmissouritimes.com,MO,37.96,-91.83,0,200,-1,,NW Missouri Times,,,,,,,,Metric Media,
630,3.82.80.110,nwoklahomanews.com,OK,35.47,-97.52,0,200,51462,,NW Oklahoma News,,,,,,,,Metric Media,
631,34.236.176.60,nwtwincities.com,MN,44.98,-93.28,1,200,68064,https://business.facebook.com/NW-Twin-Cities-102320397859854/?business_id=898179107217559,NW Twin Cities,,,,,,,,Metric Media,
632,34.236.176.60,okcstandard.com,OK,35.47,-97.52,0,200,-1,,OKC Standard,,,,,,,,Metric Media,
633,3.82.80.110,omaharecord.com,NE,41.26,-95.93,0,200,52748,,Omaha Record,,,,,,,,Metric Media,
634,34.236.176.60,peacegardennews.com,ND,49,-100.06,0,200,29124,,Peace Garden News,,,,,,,,Metric Media,
635,3.82.80.110,plattenews.com,MO,39.35,-94.77,0,200,-1,,Platte News,,,,,,,,Metric Media,
636,3.82.80.110,riverbendtimes.com,IA,43.21,-96.31,0,200,-1,https://www.facebook.com/River-Bend-Times-101474471267975/,River Bend Times,,,,,,,,Metric Media,
637,3.82.80.110,rushmorestatenews.com,SD,43.88,-103.46,0,200,-1,,Rushmore State News,,,,,,,,Metric Media,
638,34.236.176.60,sandhillstoday.com,NE,41.4,-99.61,0,200,-1,,Sandhills Today,,,,,,,,Metric Media,
639,34.236.176.60,sckansasnews.com,KS,39.12,-94.63,0,200,-1,,SC Kansas News,,,,,,,,Metric Media,
640,34.236.176.60,scminnesotanews.com,MN,46.73,-94.69,0,200,-1,https://business.facebook.com/SC-Minnesota-News-113239810090802/?business_id=898179107217559,SC Minnesota News,,,,,,,,Metric Media,
641,3.82.80.110,scmissourinews.com,MO,37.96,-91.83,0,200,-1,,SC Missouri News,,,,,,,,Metric Media,
642,3.82.80.110,scnebraskanews.com,NE,41.49,-99.9,0,200,-1,,SC Nebraska News,,,,,,,,Metric Media,
643,3.82.80.110,scoklahomanews.com,OK,35.47,-97.52,0,200,-1,,SC Oklahoma News,,,,,,,,Metric Media,
644,34.236.176.60,seiowanews.com,IA,41.88,-93.1,0,200,69763,https://www.facebook.com/SE-Iowa-News-120767729327293/,SE Iowa News,,,,,,,,Metric Media,
645,3.82.80.110,sekansascitynews.com,MO,39.1,-94.58,0,200,58624,,SE Kansas City News,,,,,,,,Metric Media,
646,34.236.176.60,sekansasnews.com,KS,39.12,-94.63,0,200,-1,,SE Kansas News,,,,,,,,Metric Media,
647,34.236.176.60,seminnesotanews.com,MN,44.01,-92.51,1,200,-1,https://business.facebook.com/SE-Minnesota-News-100587221369269/?business_id=898179107217559,SE Minnesota News,,,,,,,,Metric Media,
648,34.236.176.60,semissourinews.com,MO,37.96,-91.83,0,200,-1,,SE Missouri News,,,,,,,,Metric Media,
649,3.82.80.110,senebraskanews.com,NE,41.49,-99.9,0,200,-1,,SE Nebraska News,,,,,,,,Metric Media,
650,3.82.80.110,seoklahomanews.com,OK,35.47,-97.52,0,200,47174,,SE Oklahoma News,,,,,,,,Metric Media,
651,34.236.176.60,sesdnews.com,SD,42.88,-97.4,0,200,-1,,Southeast South Dakota News,,,,,,,,Metric Media,
652,34.236.176.60,setwincities.com,MN,44.98,-93.28,1,200,-1,https://business.facebook.com/SE-Twin-Cities-114885659925192/?business_id=898179107217559,SE Twin Cities,,,,,,,,Metric Media,
653,34.236.176.60,showmestatetimes.com,MO,37.96,-91.83,0,200,45321,,Show-Me State Times,,,,,,,,Metric Media,
654,34.236.176.60,siouxcitytimes.com,IA,42.5,-96.4,0,200,-1,https://www.facebook.com/Sioux-City-Times-102939701120339/,Sioux City Times,,,,,,,,Metric Media,
655,3.82.80.110,siouxempiretoday.com,SD,43.55,-96.73,0,200,47978,,Sioux Empire Today,,,,,,,,Metric Media,
656,34.236.176.60,soonerstatenews.com,OK,35.01,-97.09,0,200,-1,,Sooner State News,,,,,,,,Metric Media,
657,34.236.176.60,southdsmnews.com,IA,41.59,-93.62,0,200,-1,https://www.facebook.com/South-DSM-News-107287824015641/,South DSM News,,,,,,,,Metric Media,
658,3.82.80.110,southhennepinnews.com,MN,45.02,-93.51,0,200,70033,https://business.facebook.com/South-Hennepin-News-102092271216305/?business_id=898179107217559,South Hennepin News,,,,,,,,Metric Media,
659,34.236.176.60,southiowanews.com,IA,41.88,-93.1,0,200,70968,https://www.facebook.com/South-Iowa-News-123170839086254/,South Iowa News,,,,,,,,Metric Media,
660,34.236.176.60,southkcnews.com,MO,39.1,-94.58,0,200,54524,,South KC News,,,,,,,,Metric Media,
661,34.236.176.60,southokcnews.com,OK,35.47,-97.52,0,200,-1,,South OKC News,,,,,,,,Metric Media,
662,34.236.176.60,southomahatimes.com,NE,41.26,-95.93,0,200,-1,,South Omaha Times,,,,,,,,Metric Media,
663,34.236.176.60,southstlnews.com,MO,38.63,-90.2,0,200,53337,,South STL News,,,,,,,,Metric Media,
664,34.236.176.60,southtulsatoday.com,OK,36.15,-95.99,0,200,46965,,South Tulsa Today,,,,,,,,Metric Media,
665,34.236.176.60,southwichitanews.com,KS,37.69,-97.33,0,200,55505,,South Wichita News,,,,,,,,Metric Media,
666,3.82.80.110,springfieldstandard.com,MO,37.21,-93.29,0,200,-1,,Springfield Standard,,,,,,,,Metric Media,
667,3.82.80.110,stcharlestimes.com,MO,38.79,-90.5,0,200,-1,,St. Charles Times,,,,,,,,Metric Media,
668,3.82.80.110,stcloudsun.com,MN,45.56,-94.16,0,200,71021,https://business.facebook.com/St-Cloud-Sun-110259113723778/?business_id=898179107217559,St. Cloud Sun,,,,,,,,Metric Media,
669,3.82.80.110,stlouisreporter.com,MO,38.63,-90.2,0,200,-1,,St. Louis Reporter,,,,,,,,Metric Media,
670,34.236.176.60,stlwestnews.com,MO,38.63,-90.2,0,200,-1,,West STL News,,,,,,,,Metric Media,
671,34.236.176.60,stpaulreporter.com,MN,44.95,-93.09,0,200,-1,https://business.facebook.com/St-Paul-Reporter-110279643722234/?business_id=898179107217559,St. Paul Reporter,,,,,,,,Metric Media,
672,3.82.80.110,sunflowerstatenews.com,KS,39.01,-98.48,0,200,25593,,Sunflower State News,,,,,,,,Metric Media,
673,34.236.176.60,swiowatimes.com,IA,41.88,-93.1,0,200,-1,https://www.facebook.com/SW-Iowa-Times-124062808996714/,SW Iowa Times,,,,,,,,Metric Media,
674,34.236.176.60,swkansasnews.com,KS,39.12,-94.63,0,200,-1,,SW Kansas News,,,,,,,,Metric Media,
675,34.236.176.60,swminnesotatoday.com,MN,43.65,-95.63,1,200,-1,https://business.facebook.com/SW-Minnesota-Today-103649764391775/?business_id=898179107217559,SW Minnesota Today,,,,,,,,Metric Media,
676,34.236.176.60,swmissourinews.com,MO,37.96,-91.83,0,200,-1,,SW Missouri News,,,,,,,,Metric Media,
677,34.236.176.60,swoklahomanews.com,OK,35.47,-97.52,0,200,-1,,SW Oklahoma News,,,,,,,,Metric Media,
678,34.236.176.60,topekasun.com,KS,39.05,-95.68,0,200,55613,,Topeka Sun,,,,,,,,Metric Media,
679,3.82.80.110,tulsastandard.com,OK,36.15,-95.99,0,200,-1,,Tulsa Standard,,,,,,,,Metric Media,
680,34.236.176.60,waterlootimes.com,IA,42.49,-92.34,0,200,-1,https://www.facebook.com/Waterloo-Times-112715190136235/,Waterloo Times,,,,,,,,Metric Media,
681,3.82.80.110,wciowanews.com,IA,41.88,-93.1,0,200,70992,https://www.facebook.com/WC-Iowa-News-107454624005217/,WC Iowa News,,,,,,,,Metric Media,
682,34.236.176.60,wcminnesotanews.com,MN,45.12,-95.05,1,200,72216,https://business.facebook.com/WC-Minnesota-News-102223587869263/?business_id=898179107217559,WC Minnesota News,,,,,,,,Metric Media,
683,3.82.80.110,wcmissourinews.com,MO,37.96,-91.83,0,200,-1,,WC Missouri News,,,,,,,,Metric Media,
684,3.82.80.110,westdsmnews.com,IA,41.59,-93.62,0,200,69583,https://www.facebook.com/West-DSM-News-105518977533894/,West DSM News,,,,,,,,Metric Media,
685,34.236.176.60,westernndnews.com,ND,46.83,-100.77,0,200,-1,,Western ND News,,,,,,,,Metric Media,
686,34.236.176.60,westernsdnews.com,SD,44.08,-103.18,0,200,50646,,Western South Dakota News,,,,,,,,Metric Media,
687,3.82.80.110,weststlnews.com,MO,38.63,-90.2,0,200,-1,,West STL News,,,,,,,,Metric Media,
688,3.82.80.110,westtwincities.com,MN,44.92,-93.48,1,200,70208,https://business.facebook.com/West-Twin-Cities-101347867958302/?business_id=898179107217559,West Twin Cities,,,,,,,,Metric Media,
689,34.236.176.60,wichitastandard.com,KS,37.69,-97.33,0,200,55529,,Wichita Standard,,,,,,,,Metric Media,
690,3.82.80.110,wyandottetimes.com,KS,39.1,-94.77,0,200,-1,,Wyandotte Times,,,,,,,,Metric Media,
691,34.234.42.207,akbusinessdaily.com,,61.2,-149.89,0,200,52646,https://facebook.com/Alaska-Business-Daily-2099861930286698,Alaska Business Daily,,,,,,,,Metric Media,
692,34.234.42.207,albusinessdaily.com,,33.47,-86.79,0,200,78209,https://facebook.com/Alabama-Business-Daily-499614453836277/,Alabama Business Daily,,,,,,,,Metric Media,
693,34.234.42.207,arbusinessdaily.com,,34.75,-92.27,0,200,80175,https://facebook.com/Arkansas-Business-Daily-2181112815251856,Arkansas Business Daily,,,,,,,,Metric Media,
694,34.234.42.207,azbusinessdaily.com,,33.41,-111.98,0,200,79829,https://www.facebook.com/AZBusinessDaily/,Arizona Business Daily,AZBizDaily,,,,217,130,7391,Metric Media,
695,34.234.42.207,cabusinessdaily.com,,38.57,-121.49,0,200,77212,https://facebook.com/California-Business-Daily-800849203443822,California Business Daily,CaBusinessDaily,,,,8,0,826,Metric Media,
696,34.234.42.207,cobusinessdaily.com,,39.68,-104.93,0,200,75824,https://facebook.com/Colorado-Business-Daily-2021289557943148/,Colorado Business Daily,,,,,,,,Metric Media,
697,34.234.42.207,ctbusinessdaily.com,,41.58,-73.41,0,200,77226,https://facebook.com/Connecticut-Business-Daily-229590937823711/,Connecticut Business Daily,,,,,,,,Metric Media,
698,34.234.42.207,dcbusinessdaily.com,,38.9,-77.03,0,200,77850,https://www.facebook.com/DC-Business-Daily-477871215985975/,Washington D.C. Business Daily,,,,,,,,Metric Media,
699,34.234.42.207,debusinessdaily.com,,39.73,-75.63,0,200,80475,https://facebook.com/Delaware-Business-Daily-1684218098340690/,Delaware Business Daily,,,,,,,,Metric Media,
700,34.234.42.207,flbusinessdaily.com,,30.19,-81.55,0,200,75970,https://facebook.com/floridabizdaily,Florida Business Daily,FLBizDaily,,,,59,74,1956,Metric Media,
701,34.234.42.207,gabusinessdaily.com,,33.75,-84.39,0,200,77104,https://www.facebook.com/pg/Georgia-Business-Daily-1010328595811403,Georgia Business Daily,,,,,,,,Metric Media,
702,34.234.42.207,hibusinessdaily.com,,21.31,-157.86,0,200,73330,https://facebook.com/Hawaii-Business-Daily-247929739329034,Hawaii Business Daily,,,,,,,,Metric Media,
703,34.234.42.207,iabusinessdaily.com,,41.66,-91.53,0,200,78883,https://www.facebook.com/Iowa-Business-Daily-653068658217747/,Iowa Business Daily,,,,,,,,Metric Media,
704,34.234.42.207,idbusinessdaily.com,,43.61,-116.21,0,200,73080,https://facebook.com/Idaho-Business-Daily-1902761486691748,Idaho Business Daily,,,,,,,,Metric Media,
705,34.234.42.207,ilbusinessdaily.com,,40.1,-88.23,0,200,79192,https://facebook.com/ilbusinessdaily/,Illinois Business Daily,ILBizdaily,,,,115,106,1724,Metric Media,
706,34.234.42.207,indianabusinessdaily.com,,39.92,-86.22,0,200,70977,https://facebook.com/Indiana-Business-Daily-210341736470656/,Indiana Business Daily,,,,,,,,Metric Media,
707,34.234.42.207,keystonebusinessnews.com,,41.84,-87.96,0,200,76817,https://twitter.com/Keystone_Biz,Keystone Business News,Keystone_Biz,,,,7,38,741,Metric Media,
708,34.234.42.207,ksbusinessdaily.com,,37.69,-97.24,0,200,77491,https://facebook.com/Kansas-Business-Daily-2306278402715960/,Kansas Business Daily,,,,,,,,Metric Media,
709,34.234.42.207,kybusinessdaily.com,,38.03,-84.52,0,200,70671,https://facebook.com/Kentucky-Business-Daily-476329426162681,Kentucky Business Daily,,,,,,,,Metric Media,
710,34.234.42.207,labusinessdaily.com,,30.36,-91.14,0,200,79210,https://www.facebook.com/Louisiana-Business-Daily-909341742586701/,Louisiana Business Daily,,,,,,,,Metric Media,
711,34.234.42.207,mabusinessdaily.com,,42.37,-71.1,0,200,76712,https://www.facebook.com/Massachusetts-Business-Daily-196211731038960,Massachusetts Business Daily,,,,,,,,Metric Media,
712,34.234.42.207,mainebusinessdaily.com,,43.66,-70.25,0,200,71533,https://www.facebook.com/Maine-Business-Daily-1715601108568224/,Maine Business Daily,,,,,,,,Metric Media,
713,34.234.42.207,mdbusinessdaily.com,,39.25,-76.71,0,200,79486,https://www.facebook.com/Maryland-Business-Daily-1711822458927191/,Maryland Business Daily,,,,,,,,Metric Media,
714,34.234.42.207,mibusinessdaily.com,,42.27,-83.74,0,200,79139,https://www.facebook.com/Michigan-Business-Daily-2026439131008045/,Michigan Business Daily,,,,,,,,Metric Media,
715,34.234.42.207,mnbusinessdaily.com,,44.98,-93.27,0,200,80761,https://www.facebook.com/Minnesota-Business-Daily-862360560621424/,Minnesota Business Daily,,,,,,,,Metric Media,
716,34.234.42.207,mobusinessdaily.com,,38.94,-92.33,0,200,79609,https://www.facebook.com/Missouri-Business-Daily-1570139019782034/,Missouri Business Daily,,,,,,,,Metric Media,
717,34.234.42.207,msbusinessdaily.com,,32.33,-90.13,0,200,79295,https://www.facebook.com/Mississippi-Business-Daily-2235851169967760/,Mississippi Business Daily,,,,,,,,Metric Media,
718,34.234.42.207,mtbusinessdaily.com,,46.58,-112.04,0,200,73274,https://facebook.com/Montana-Business-Daily-411201416046507/,Montana Business Daily,,,,,,,,Metric Media,
719,34.234.42.207,ncbusinessdaily.com,,35.28,-80.89,0,200,79177,https://www.facebook.com/North-Carolina-Business-Daily-1948531921832956/,North Carolina Business Daily,,,,,,,,Metric Media,
720,34.234.42.207,ndbusinessdaily.com,,44.1,-103.27,0,200,72079,https://www.facebook.com/North-Dakota-Business-Daily-170798873534943,North Dakota Business Daily,,,,,,,,Metric Media,
721,34.234.42.207,nebraskabusinessdaily.com,,40.82,-96.7,0,200,75486,https://www.facebook.com/Nebraska-Business-Daily-2021552487876945/,Nebraska Business Daily,,,,,,,,Metric Media,
722,34.234.42.207,nhbusinessdaily.com,,42.99,-71.47,0,200,71807,https://facebook.com/New-Hampshire-Business-Daily-221139551844299,New Hampshire Business Daily,,,,,,,,Metric Media,
723,34.234.42.207,njbusinessdaily.com,,40.88,-74.27,0,200,80044,https://www.facebook.com/New-Jersey-Business-Daily-230447581074974,New Jersey Business Daily,,,,,,,,Metric Media,
724,34.234.42.207,nmbusinessdaily.com,,35.18,-106.59,0,200,74744,https://facebook.com/New-Mexico-Business-Daily-2099932086932806,New Mexico Business Daily,,,,,,,,Metric Media,
725,34.234.42.207,nvbusinessdaily.com,,36.06,-115.05,0,200,76908,https://facebook.com/Nevada-Business-Daily-523754801394758/,Nevada Business Daily,,,,,,,,Metric Media,
726,34.234.42.207,nybusinessdaily.com,,40.75,-73.98,0,200,80305,https://www.facebook.com/New-York-Business-Daily-783820915340052,New York Business Daily,,,,,,,,Metric Media,
727,34.234.42.207,ohbusinessdaily.com,,41.42,-82.07,0,200,79685,https://www.facebook.com/Ohio-Business-Daily-220891118469791/,Ohio Business Daily,OHBusinessDaily,,,,8,0,768,Metric Media,
728,34.234.42.207,okbusinessdaily.com,,35.5,-97.54,0,200,75690,https://facebook.com/Oklahoma-Business-Daily-2038113229785394,Oklahoma Business Daily,,,,,,,,Metric Media,
729,34.234.42.207,orbusinessdaily.com,,45.51,-122.68,0,200,78303,https://www.facebook.com/Oregon-Business-Daily-201467027358188,Oregon Business Daily,,,,,,,,Metric Media,
730,34.234.42.207,palmettobusinessdaily.com,,34,-81,0,200,80397,https://www.facebook.com/palmettobusinessdaily,Palmetto Business Daily,,,,,,,,Metric Media,
731,34.234.42.207,ribusinessdaily.com,,41.49,-71.53,0,200,77665,https://facebook.com/Rhode-Island-Business-Daily-1754163088005617,Rhode Island Business Daily,,,,,,,,Metric Media,
732,34.234.42.207,sdbusinessdaily.com,,44.1,-103.27,0,200,73071,https://www.facebook.com/South-Dakota-Business-Daily-407009999729039/,South Dakota Business Daily,,,,,,,,Metric Media,
733,34.234.42.207,tnbusinessdaily.com,,36.16,-86.78,0,200,78046,https://facebook.com/Tennessee-Business-Daily-1971010509596695/,Tennessee Business Daily,,,,,,,,Metric Media,
734,34.234.42.207,txbusinessdaily.com,,30.28,-97.74,0,200,79481,https://www.facebook.com/txbusinessdaily,Texas Business Daily,txbizdaily,,,,31,0,1124,Metric Media,
735,34.234.42.207,utbusinessdaily.com,,40.77,-111.9,0,200,79666,https://www.facebook.com/Utah-Business-Daily-2029308027388517,Utah Business Daily,,,,,,,,Metric Media,
736,34.234.42.207,vabusinessdaily.com,,37.54,-77.43,0,200,79289,https://www.facebook.com/Virginia-Business-Daily-219747362174783/,Virginia Business Daily,,,,,,,,Metric Media,
737,34.234.42.207,vtbusinessdaily.com,,44.46,-73.18,0,200,72325,https://www.facebook.com/Vermont-Business-Daily-270091773743752,Vermont Business Daily,,,,,,,,Metric Media,
738,34.234.42.207,wabusinessdaily.com,,38.89,-77.07,0,200,80702,https://www.facebook.com/Washington-Business-Daily-184016308945096,Washington Business Daily,,,,,,,,Metric Media,
739,34.234.42.207,wibusinessdaily.com,,43.07,-89.4,0,200,79766,https://www.facebook.com/Wisconsin-Business-Daily-2182735538629508,Wisconsin Business Daily,,,,,,,,Metric Media,
740,34.234.42.207,wvbusinessdaily.com,,37.54,-77.43,0,500,2265,https://www.facebook.com/West-Virginia-Business-Daily-271442843606789,West Virginia Business Daily,,,,,,,,Metric Media,
741,34.234.42.207,wybusinessdaily.com,,41.13,-104.82,0,200,73698,https://www.facebook.com/Wyoming-Business-Daily-2131087563834632/,Wyoming Business Daily,,,,,,,,Metric Media,
742,54.234.106.117,annearundeltoday.com,MD,38.95,-76.55,0,200,71422,,Anne Arundel Today,,,,,,,,Metric Media,
743,54.234.106.117,baltimorecitywire.com,MD,39.29,-76.61,0,200,69418,https://www.facebook.com/,Baltimore City Wire,,,,,,,,Metric Media,
744,54.234.106.117,carbondalereporter.com,IL,37.73,-89.22,1,200,85140,https://www.facebook.com/Carbondale-Reporter-464661937077937/,Carbondale Reporter,carbondale_news,,2016-05-31T21:33:25.000Z,7.38E+17,,,,Metric Media,
745,54.234.106.117,chambanasun.com,IL,40.11,-88.25,1,200,86029,https://www.facebook.com/Chambana-Sun-399174026949103,Chambana Sun,ChambanaSun,,2015-11-18T13:19:32.000Z,4218231520,,,,Metric Media,
746,54.234.106.117,chicagocitywire.com,IL,41.88,-87.63,1,200,86609,https://www.facebook.com/Chicago-City-Wire-145288335882139,Chicago City Wire,chicago_wire,,2016-05-31T20:57:21.000Z,7.38E+17,,,,Metric Media,
747,54.234.106.117,dekalbtimes.com,IL,41.93,-88.75,0,200,84630,https://www.facebook.com/DeKalb-Times-1650142418618920,DeKalb Times,DeKalb_Times,,2017-01-20T21:18:39.000Z,8.23E+17,14,0,774,Metric Media,
748,54.234.106.117,dupagepolicyjournal.com,IL,41.82,-88.09,1,200,85980,https://www.facebook.com/DuPage-Policy-Journal-440850842779072,Dupage Policy Journal,DupageJournal,,2015-01-29T14:45:45.000Z,3001471430,,,,Metric Media,
749,54.234.106.117,eastcentralreporter.com,IL,40.31,-89.7,0,200,85693,https://www.facebook.com/East-Central-Reporter-1017551808288816,East Central Reporter,eastcentreport,,2016-02-03T22:42:59.000Z,4875153526,,,,Metric Media,
750,54.234.106.117,galesburgreporter.com,IL,40.95,-90.37,0,200,82835,https://www.facebook.com/GalesburgReporter/,Galesburg Reporter,,,,,,,,Metric Media,
751,54.234.106.117,grundyreporter.com,IL,41.35,-88.4,0,200,83918,https://www.facebook.com/Grundy-Reporter-111376299540998,Grundy Reporter,,,,,,,,Metric Media,
752,54.234.106.117,harfordnews.com,MD,39.58,-76.36,0,200,71203,https://www.facebook.com/,Harford News,,,,,,,,Metric Media,
753,54.234.106.117,howardconews.com,MD,39.29,-76.96,0,200,69252,https://www.facebook.com/,Howard County News,,,,,,,,Metric Media,
754,54.234.106.117,illinoisvalleytimes.com,IL,39.71,-90.65,0,200,85692,https://www.facebook.com/Illinois-Valley-Times-1544775089163392/,Illinois Valley Times,IL_valley_times,,2016-05-31T21:09:09.000Z,7.38E+17,,,,Metric Media,
755,54.234.106.117,kanecountyreporter.com,IL,41.99,-88.4,0,200,86039,https://www.facebook.com/Kane-County-Reporter-113001215788482/,Kane County Reporter,kane_reporter,,2016-05-31T21:18:18.000Z,7.38E+17,127,0,6254,Metric Media,
756,54.234.106.117,kankakeetimes.com,IL,41.12,-87.86,0,200,84214,https://www.facebook.com/kankakeetimes,Kankakee Times,Kankakee_Times,,2015-11-18T13:34:04.000Z,4218254801,,,,Metric Media,
757,54.234.106.117,kendallcountytimes.com,IL,41.55,-88.44,0,200,84939,https://www.facebook.com/Kendall-County-Times-151364972111507,Kendall County Times,,,,,,,,Metric Media,
758,54.234.106.117,lakecountygazette.com,IL,42.37,-87.83,0,200,84217,https://www.facebook.com/Lake-County-Gazette-854479238006224,Lake County Gazette,lakecntygazette,,2015-11-17T00:59:16.000Z,4206041674,453,0,4196,Metric Media,
759,54.234.106.117,maconreporter.com,IL,39.71,-89,0,200,84973,https://www.facebook.com/Macon-Reporter-915144198623038/,Macon Reporter,MaconReporter,,2017-01-20T20:06:47.000Z,8.23E+17,,,,Metric Media,
760,54.234.106.117,mchenrytimes.com,IL,42.33,-88.27,0,200,84946,https://www.facebook.com/McHenry-Times-1007855922605367,McHenry Times,McHenryTimes1,,2015-11-16T22:17:06.000Z,4205082557,,,,Metric Media,
761,54.234.106.117,mcleancountytimes.com,IL,40.55,-88.86,0,200,84068,https://www.facebook.com/McLean-County-Times-135405700298293,McLean County Times,McLean_Times,,2017-01-20T20:12:51.000Z,8.23E+17,,,,Metric Media,
762,54.234.106.117,mdstatewire.com,MD,39.05,-76.64,0,200,73217,https://www.facebook.com/,Maryland State Wire,,,,,,,,Metric Media,
763,54.234.106.117,metroeastsun.com,IL,38.7,-90.17,0,200,83576,https://www.facebook.com/metroeastsun,Metro East Sun,metroeastsun,,2015-11-18T13:43:00.000Z,4218256407,,,,Metric Media,
764,54.234.106.117,montgomerymdnews.com,MD,39.15,-77.24,0,200,70777,https://www.facebook.com/,Montgomery News,,,,,,,,Metric Media,
765,54.234.106.117,northbaltimorejournal.com,MD,39.29,-76.61,0,200,69570,https://www.facebook.com/,North Baltimore Journal,,,,,,,,Metric Media,
766,54.234.106.117,northcooknews.com,IL,41.74,-87.7,0,200,84368,https://www.facebook.com/North-Cook-News-1509066772752076,North Cook News,northcooknews,,2015-11-16T22:51:29.000Z,4205338234,,,,Metric Media,
767,54.234.106.117,northegyptnews.com,IL,37.63,-88.96,0,200,83941,https://www.facebook.com/North-Egypt-News-2042181879445200/,North Egypt News,,,,,,,,Metric Media,
